x,y,z
-33.56303024291992,-15.162715911865234,-4.100640296936035
-34.06965255737305,-15.056199073791504,-4.316141605377197
-34.2101936340332,-15.064480781555176,-4.324799537658691
-33.97498321533203,-15.058536529541016,-4.282866954803467
-33.88258361816406,-15.055699348449707,-4.241182804107666
-33.78730392456055,-15.060856819152832,-4.212646007537842
-33.68870162963867,-15.070976257324219,-4.19199800491333
-33.593502044677734,-15.076689720153809,-4.164340019226074
-34.00354766845703,-14.987645149230957,-4.348174095153809
-34.04659652709961,-14.955757141113281,-4.3767290115356445
-34.1486701965332,-14.992467880249023,-4.361989498138428
-33.90960693359375,-14.988203048706055,-4.312044143676758
-33.816650390625,-14.988338470458984,-4.275262355804443
-33.719017028808594,-14.998106956481934,-4.254255771636963
-33.62117385864258,-15.006630897521973,-4.231012344360352
-33.495243072509766,-15.089255332946777,-4.142149448394775
-33.5245475769043,-15.009190559387207,-4.2055559158325195
-33.96845626831055,-14.938837051391602,-4.371627330780029
-33.842899322509766,-14.922289848327637,-4.348556041717529
-33.899532318115234,-14.885995864868164,-4.401820182800293
-33.74762725830078,-14.92750072479248,-4.3202104568481445
-33.650733947753906,-14.935591697692871,-4.296319007873535
-33.554443359375,-14.9407958984375,-4.267812252044678
-60.791866302490234,-10.845524787902832,-7.638934135437012
-60.80445098876953,-10.761372566223145,-7.713884353637695
-60.85995864868164,-10.82653522491455,-7.6780595779418945
-60.716041564941406,-10.772411346435547,-7.6748552322387695
-60.869842529296875,-10.919389724731445,-7.61862325668335
-60.7804069519043,-10.930436134338379,-7.5758891105651855
-60.71319580078125,-10.854166984558105,-7.597466468811035
-33.77774429321289,-14.853497505187988,-4.380616188049316
-33.680076599121094,-14.863035202026367,-4.359156608581543
-33.582435607910156,-14.872747421264648,-4.337955951690674
-33.456748962402344,-14.935654640197754,-4.246047496795654
-33.48699951171875,-14.855317115783691,-4.308971405029297
-60.908199310302734,-10.758955955505371,-7.746173858642578
-60.825721740722656,-10.702971458435059,-7.795933723449707
-60.908599853515625,-10.69558048248291,-7.835093975067139
-60.98186111450195,-10.82370376586914,-7.721663951873779
-60.91588592529297,-10.850790023803711,-7.680357456207275
-60.996070861816406,-10.743734359741211,-7.806386470794678
-60.96293640136719,-10.715970039367676,-7.824721336364746
-60.72230529785156,-10.70792007446289,-7.754065036773682
-60.650150299072266,-10.785890579223633,-7.630855083465576
-60.62123489379883,-10.715149879455566,-7.70958137512207
-33.71018981933594,-14.788769721984863,-4.419013977050781
-33.83591079711914,-14.806259155273438,-4.440354347229004
-33.611820220947266,-14.800488471984863,-4.401124477386475
-33.51002883911133,-14.780369758605957,-4.396058559417725
-60.755802154541016,-10.664581298828125,-7.837461471557617
-60.829376220703125,-10.647948265075684,-7.902942657470703
-60.651493072509766,-10.655410766601562,-7.82471227645874
-59.460205078125,-10.857528686523438,-7.488821029663086
-59.36123275756836,-10.871944427490234,-7.483927249908447
-59.398468017578125,-10.79818344116211,-7.541358947753906
-59.48554229736328,-10.777932167053223,-7.564958095550537
-59.56299591064453,-10.841419219970703,-7.4998602867126465
-59.427982330322266,-10.952614784240723,-7.435629844665527
-59.518680572509766,-10.907793998718262,-7.453769207000732
-59.262718200683594,-10.874950408935547,-7.4917168617248535
-59.31167984008789,-10.783784866333008,-7.559628486633301
-59.31186294555664,-10.96707534790039,-7.4367547035217285
-59.205848693847656,-10.952491760253906,-7.455263137817383
-59.14922332763672,-10.893839836120605,-7.4919939041137695
-59.204994201660156,-10.808332443237305,-7.537410259246826
-33.641902923583984,-14.725991249084473,-4.460525035858154
-33.73343276977539,-14.664791107177734,-4.525519847869873
-33.79319381713867,-14.731792449951172,-4.47161865234375
-33.53759002685547,-14.702204704284668,-4.468778133392334
-60.559757232666016,-10.649794578552246,-7.798043727874756
-60.604209899902344,-10.597380638122559,-7.929012298583984
-60.49454116821289,-10.59408187866211,-7.871232032775879
-60.51374053955078,-10.712566375732422,-7.680325984954834
-60.451377868652344,-10.648213386535645,-7.752623081207275
-60.2553825378418,-10.656423568725586,-7.661731719970703
-60.16473388671875,-10.658650398254395,-7.628941059112549
-60.206321716308594,-10.60816764831543,-7.724944114685059
-60.283382415771484,-10.595122337341309,-7.775111675262451
-60.34760665893555,-10.650938987731934,-7.705785274505615
-60.30781555175781,-10.721513748168945,-7.6056671142578125
-60.20993423461914,-10.722794532775879,-7.568665027618408
-60.08345413208008,-10.648046493530273,-7.626338958740234
-60.13336181640625,-10.59909725189209,-7.723324775695801
-60.10866165161133,-10.721226692199707,-7.542291164398193
-59.58232879638672,-10.762187957763672,-7.570738315582275
-59.50831985473633,-10.715630531311035,-7.654603004455566
-59.616432189941406,-10.709354400634766,-7.6274638175964355
-59.69335174560547,-10.754881858825684,-7.555940628051758
-59.65190505981445,-10.805652618408203,-7.513946056365967
-59.3958625793457,-10.735071182250977,-7.620660305023193
-59.23756790161133,-10.744632720947266,-7.593954563140869
-59.29694366455078,-10.713251113891602,-7.654237270355225
-42.46253204345703,-12.91003704071045,-4.658676624298096
-42.375701904296875,-12.882539749145508,-4.59473180770874
-42.41123580932617,-12.83889102935791,-4.707776069641113
-42.505699157714844,-12.899444580078125,-4.760043621063232
-42.52305221557617,-12.989638328552246,-4.607306957244873
-42.421546936035156,-12.93668270111084,-4.540493488311768
-42.31135177612305,-12.893893241882324,-4.469805717468262
-42.30579376220703,-12.845158576965332,-4.5940446853637695
-33.63401412963867,-14.676115036010742,-4.516628742218018
-60.503597259521484,-10.548816680908203,-7.988772392272949
-60.61607360839844,-10.557550430297852,-8.049986839294434
-60.71520233154297,-10.595600128173828,-8.001076698303223
-60.711029052734375,-10.624946594238281,-7.910007953643799
-60.38117980957031,-10.593179702758789,-7.816678047180176
-60.41461944580078,-10.556471824645996,-7.910985946655273
-60.3024787902832,-10.549235343933105,-7.886994361877441
-60.19716262817383,-10.562692642211914,-7.826770305633545
-59.211181640625,-10.458452224731445,-8.281255722045898
-59.2901611328125,-10.466891288757324,-8.298094749450684
-59.26380920410156,-10.496461868286133,-8.211231231689453
-59.6577033996582,-10.664223670959473,-7.689918518066406
-59.72727584838867,-10.693475723266602,-7.616352558135986
-59.107940673828125,-10.457419395446777,-8.251797676086426
-58.99943161010742,-10.461515426635742,-8.242949485778809
-59.064632415771484,-10.399121284484863,-8.346222877502441
-59.31123352050781,-10.653687477111816,-7.834079742431641
-59.39791488647461,-10.667287826538086,-7.817708492279053
-59.31697463989258,-10.681750297546387,-7.748785972595215
-59.0279426574707,-10.515344619750977,-8.138659477233887
-59.11930465698242,-10.504063606262207,-8.151415824890137
-59.439083099365234,-10.703523635864258,-7.699044704437256
-46.231014251708984,-14.343216896057129,-8.94357967376709
-46.136375427246094,-14.345784187316895,-8.910755157470703
-46.15513610839844,-14.297863006591797,-9.013656616210938
-46.25138854980469,-14.292388916015625,-9.0419282913208
-46.2685546875,-14.34493350982666,-8.909250259399414
-46.23115921020508,-14.382119178771973,-8.821212768554688
-46.04257583618164,-14.347105979919434,-8.875859260559082
-46.0606689453125,-14.301624298095703,-8.982878684997559
-46.07245635986328,-14.396502494812012,-8.75477123260498
-46.1937255859375,-14.419275283813477,-8.73308277130127
-45.96369934082031,-14.308952331542969,-8.957754135131836
-45.99574661254883,-14.41940975189209,-8.696377754211426
-45.93290710449219,-14.380696296691895,-8.764850616455078
-44.598297119140625,-14.44575023651123,-8.481315612792969
-44.50287628173828,-14.449944496154785,-8.45118522644043
-44.52688217163086,-14.389498710632324,-8.533695220947266
-44.6223030090332,-14.38530445098877,-8.563825607299805
-44.65576171875,-14.445250511169434,-8.481207847595215
-44.570003509521484,-14.483630180358887,-8.370328903198242
-44.40817642211914,-14.45230484008789,-8.418004989624023
-44.43168258666992,-14.395212173461914,-8.506036758422852
-44.532752990722656,-14.507561683654785,-8.272521018981934
-44.433292388916016,-14.490234375,-8.241594314575195
-44.31353759765625,-14.454845428466797,-8.385087966918945
-44.33628463745117,-14.399556159973145,-8.476073265075684
-44.333534240722656,-14.477974891662598,-8.214237213134766
-44.24089813232422,-14.40398120880127,-8.446395874023438
-44.29600524902344,-14.493021011352539,-8.10991096496582
-44.240936279296875,-14.465120315551758,-8.251352310180664
-44.21527099609375,-14.460741996765137,-8.329001426696777
-42.43081283569336,-12.789608001708984,-4.808533191680908
-42.51171112060547,-12.817792892456055,-4.891575336456299
-42.58024597167969,-12.982999801635742,-4.836065292358398
-42.556583404541016,-12.989012718200684,-4.718841552734375
-42.345970153808594,-12.76911735534668,-4.737833023071289
-60.38126754760742,-10.52614974975586,-7.986025333404541
-60.208003997802734,-10.53002643585205,-7.937540054321289
-60.283626556396484,-10.513794898986816,-7.998867511749268
-46.1739616394043,-14.250195503234863,-9.117106437683105
-46.269248962402344,-14.245092391967773,-9.145833969116211
-46.30723190307617,-14.294546127319336,-9.04550838470459
-46.07853698730469,-14.254363059997559,-9.086880683898926
-45.98314666748047,-14.258761405944824,-9.057107925415039
-45.86920166015625,-14.312490463256836,-8.926521301269531
-45.88786697387695,-14.26391887664795,-9.028572082519531
-45.871700286865234,-14.346309661865234,-8.836710929870605
-45.775325775146484,-14.31348991394043,-8.891200065612793
-45.79246520996094,-14.268227577209473,-8.99851131439209
-45.76258087158203,-14.33884334564209,-8.826804161071777
-45.695648193359375,-14.276813507080078,-8.975619316101074
-45.662906646728516,-14.34844970703125,-8.811860084533691
-45.19300842285156,-14.36169147491455,-8.747572898864746
-45.098548889160156,-14.365487098693848,-8.71689224243164
-45.118648529052734,-14.312765121459961,-8.811837196350098
-45.21419143676758,-14.309420585632324,-8.843490600585938
-45.27056121826172,-14.359607696533203,-8.77307415008545
-45.24014663696289,-14.411174774169922,-8.658292770385742
-45.14037322998047,-14.412901878356934,-8.64111614227295
-45.00148010253906,-14.372122764587402,-8.690404891967773
-45.022544860839844,-14.31926441192627,-8.785347938537598
-45.02006912231445,-14.427116394042969,-8.596606254577637
-44.90693664550781,-14.375354766845703,-8.658843994140625
-44.92729568481445,-14.324652671813965,-8.757264137268066
-44.91994094848633,-14.43368148803711,-8.571308135986328
-44.812286376953125,-14.37804889678955,-8.626090049743652
-44.832542419433594,-14.326398849487305,-8.723013877868652
-44.71685791015625,-14.382181167602539,-8.595771789550781
-44.73722457885742,-14.331298828125,-8.693929672241211
-44.64333724975586,-14.332036018371582,-8.658056259155273
-44.750518798828125,-14.436326026916504,-8.512811660766602
-44.549476623535156,-14.333157539367676,-8.622802734375
-44.45342254638672,-14.339788436889648,-8.596793174743652
-44.35650634765625,-14.34768295288086,-8.572542190551758
-44.25962448120117,-14.355621337890625,-8.548487663269043
-44.14630889892578,-14.406874656677246,-8.414000511169434
-44.162750244140625,-14.363821983337402,-8.524980545043945
-44.06804275512695,-14.365927696228027,-8.491250038146973
-44.13270568847656,-14.463595390319824,-8.263128280639648
-44.06390380859375,-14.425578117370605,-8.323854446411133
-42.45191192626953,-12.736774444580078,-4.903574466705322
-42.533512115478516,-12.762775421142578,-4.983043193817139
-42.57288360595703,-12.827545166015625,-4.972877025604248
-42.58043670654297,-12.903926849365234,-4.920710563659668
-42.36625289916992,-12.717671394348145,-4.835114479064941
-42.27072525024414,-12.71429443359375,-4.792572975158691
-42.242645263671875,-12.789970397949219,-4.650459289550781
-46.19200134277344,-14.204341888427734,-9.22350788116455
-46.28879928588867,-14.195606231689453,-9.246232986450195
-46.34657669067383,-14.249464988708496,-9.136223793029785
-46.09736633300781,-14.206937789916992,-9.19078254699707
-46.002811431884766,-14.210061073303223,-9.158839225769043
-45.90738296508789,-14.214193344116211,-9.128517150878906
-45.811866760253906,-14.21772289276123,-9.097123146057129
-45.71582794189453,-14.224676132202148,-9.071541786193848
-45.61737823486328,-14.23583984375,-9.052773475646973
-45.6088981628418,-14.307259559631348,-8.916657447814941
-45.13972091674805,-14.259963035583496,-8.906973838806152
-45.23443603515625,-14.257716178894043,-8.940223693847656
-45.31023406982422,-14.317030906677246,-8.866811752319336
-45.042823791503906,-14.267791748046875,-8.88253402709961
-44.94679641723633,-14.274834632873535,-8.857239723205566
-44.8529167175293,-14.275598526000977,-8.82146167755127
-44.75827407836914,-14.2781400680542,-8.788545608520508
-44.664432525634766,-14.279382705688477,-8.7533597946167
-44.5697135925293,-14.281394004821777,-8.719655990600586
-44.47430419921875,-14.285655975341797,-8.689403533935547
-44.37672805786133,-14.295831680297852,-8.669112205505371
-44.27912902832031,-14.305830001831055,-8.648558616638184
-44.18149185180664,-14.31578540802002,-8.627808570861816
-44.083702087402344,-14.32447338104248,-8.604825973510742
-43.963226318359375,-14.360716819763184,-8.460027694702148
-43.99076843261719,-14.324994087219238,-8.568663597106934
-44.000545501708984,-14.397865295410156,-8.378926277160645
-43.86935806274414,-14.362098693847656,-8.4068021774292
-43.89907455444336,-14.319910049438477,-8.527170181274414
-43.9100227355957,-14.401294708251953,-8.328934669494629
-43.8079719543457,-14.319114685058594,-8.48298168182373
-43.77983474731445,-14.365120887756348,-8.37259578704834
-43.812252044677734,-14.403218269348145,-8.286233901977539
-42.53858947753906,-12.689713478088379,-5.069415092468262
-42.604496002197266,-12.799521446228027,-5.054919719696045
-42.43717575073242,-12.68765926361084,-5.013745307922363
-42.31088638305664,-12.681983947753906,-4.898770332336426
-42.35066604614258,-12.639938354492188,-4.993288516998291
-46.195701599121094,-14.15721321105957,-9.311007499694824
